division,division_id,group,group_id,field,field_id
Human Society,440000,Development studies,440400,Socio-economic development,440407
Human Society,440000,Development studies,440400,Urban community development,440408
Human Society,440000,Development studies,440400,Development studies not elsewhere classified,440499
Human Society,440000,Gender studies,440500,Feminist and queer theory,440501
Human Society,440000,Gender studies,440500,Feminist methodologies ,440502
Human Society,440000,Gender studies,440500,Feminist theory,440503
Human Society,440000,Gender studies,440500,Gender relations,440504
Human Society,440000,Gender studies,440500,Intersectional studies,440505
Human Society,440000,Gender studies,440500,Sexualities ,440506
Human Society,440000,Gender studies,440500,Studies of men and masculinities ,440507
Human Society,440000,Gender studies,440500,Transgender studies ,440508
Human Society,440000,Gender studies,440500,Women's studies (incl. girls' studies),440509
Human Society,440000,Gender studies,440500,Gender studies not elsewhere classified,440599
Human Society,440000,Human geography,440600,Cultural geography,440601
Human Society,440000,Human geography,440600,Development geography,440602
Human Society,440000,Human geography,440600,Economic geography ,440603
Human Society,440000,Human geography,440600,Environmental geography,440604
Human Society,440000,Human geography,440600,Health geography,440605
Human Society,440000,Human geography,440600,Political geography,440606
Human Society,440000,Human geography,440600,Population geography,440607
Human Society,440000,Human geography,440600,"Recreation, leisure and tourism geography ",440608
Human Society,440000,Human geography,440600,Rural and regional geography,440609
Human Society,440000,Human geography,440600,Social geography,440610
Human Society,440000,Human geography,440600,Transport geography,440611
Human Society,440000,Human geography,440600,Urban geography,440612
Human Society,440000,Human geography,440600,Human geography not elsewhere classified ,440699
Human Society,440000,Policy and administration,440700,Communications and media policy,440701
Human Society,440000,Policy and administration,440700,Crime policy,440702
Human Society,440000,Policy and administration,440700,Economic development policy,440703
Human Society,440000,Policy and administration,440700,Environment policy,440704
Human Society,440000,Policy and administration,440700,"Gender, policy and administration",440705
Human Society,440000,Policy and administration,440700,Health policy,440706
Human Society,440000,Policy and administration,440700,Housing policy,440707
Human Society,440000,Policy and administration,440700,Public administration,440708
Human Society,440000,Policy and administration,440700,Public policy,440709
Human Society,440000,Policy and administration,440700,"Research, science and technology policy",440710
Human Society,440000,Policy and administration,440700,Risk policy,440711
Human Society,440000,Policy and administration,440700,Social policy,440712
Human Society,440000,Policy and administration,440700,Tourism policy,440713
Human Society,440000,Policy and administration,440700,Urban policy,440714
Human Society,440000,Policy and administration,440700,Policy and administration not elsewhere classified,440799
Human Society,440000,Political science,440800,Australian government and politics,440801
Human Society,440000,Political science,440800,Citizenship,440802
Human Society,440000,Political science,440800,Comparative government and politics,440803
Human Society,440000,Political science,440800,Defence studies,440804
Human Society,440000,Political science,440800,Environmental politics,440805
Human Society,440000,Political science,440800,Gender and politics,440806
Human Society,440000,Political science,440800,Government and politics of Asia and the Pacific,440807
Human Society,440000,Political science,440800,International relations,440808
Human Society,440000,Political science,440800,New Zealand government and politics,440809
Human Society,440000,Political science,440800,Peace studies,440810
Human Society,440000,Political science,440800,Political theory and political philosophy,440811
Human Society,440000,Political science,440800,Political science not elsewhere classified,440899
Human Society,440000,Social work,440900,Clinical social work practice,440901
Human Society,440000,Social work,440900,"Counselling, wellbeing and community services",440902
Human Society,440000,Social work,440900,Social program evaluation,440903
Human Society,440000,Social work,440900,Social work not elsewhere classified ,440999
Human Society,440000,Sociology,441000,"Applied sociology, program evaluation and social impact assessment",441001
Human Society,440000,Sociology,441000,Environmental sociology,441002
Human Society,440000,Sociology,441000,Rural sociology,441003
Human Society,440000,Sociology,441000,Social change,441004
Human Society,440000,Sociology,441000,Social theory,441005
Human Society,440000,Sociology,441000,Sociological methodology and research methods,441006
Human Society,440000,Sociology,441000,Sociology and social studies of science and technology ,441007
Human Society,440000,Sociology,441000,Sociology of culture,441008
Human Society,440000,Sociology,441000,Sociology of family and relationships,441009
Human Society,440000,Sociology,441000,Sociology of gender,441010
Human Society,440000,Sociology,441000,Sociology of health,441011
Human Society,440000,Sociology,441000,Sociology of inequalities,441012
Human Society,440000,Sociology,441000,"Sociology of migration, ethnicity and multiculturalism",441013
Human Society,440000,Sociology,441000,Sociology of religion,441014
Human Society,440000,Sociology,441000,Sociology of the life course,441015
Human Society,440000,Sociology,441000,Urban sociology and community studies,441016
Human Society,440000,Sociology,441000,Sociology not elsewhere classified ,441099
Human Society,440000,Other human society,449900,Studies of Asian society,449901
Human Society,440000,Other human society,449900,Other human society not elsewhere classified,449999
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander archaeology,450101
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander artefacts,450102
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander cultural history,450103
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander culture,450104
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,"Aboriginal and Torres Strait Islander curatorial, archives and museum studies",450105
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander ethics,450106
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander history,450107
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander linguistics and languages,450108
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,"Aboriginal and Torres Strait Islander literature, journalism and professional writing",450109
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,"Aboriginal and Torres Strait Islander media, film, animation and photography",450110
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander music and performing arts,450111
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander philosophy,450112
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander religion and religious studies,450113
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander repatriation,450114
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander research methods,450115
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Aboriginal and Torres Strait Islander visual arts and crafts,450116
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,"Aboriginal and Torres Strait Islander ways of knowing, being and doing",450117
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,Conservation of Aboriginal and Torres Strait Islander heritage,450118
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100,"Aboriginal and Torres Strait Islander culture, language and history not elsewhere classified",450199
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander curriculum and pedagogy,450201
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander early childhood education,450202
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander educational methods,450203
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,"Aboriginal and Torres Strait Islander technical, further, continuing and community education",450204
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander higher education,450205
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander language education,450206
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander men’s education,450207
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander primary education,450208
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander secondary education,450209
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander student engagement and teaching,450210
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander women’s education,450211
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Cultural responsiveness and working with Aboriginal and Torres Strait Islander communities education,450212
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,"Embedding Aboriginal and Torres Strait Islander knowledges, histories, culture, country, perspectives and ethics in education",450213
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200,Aboriginal and Torres Strait Islander education not elsewhere classified,450299
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander agriculture and forestry,450301
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander earth sciences ,450302
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander environmental conservation,450303
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander environmental knowledges,450304
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander fisheries and customary fisheries,450305
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander land and water management,450306
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander marine environment science,450307
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300,Aboriginal and Torres Strait Islander environmental knowledges and management not elsewhere classified,450399
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander and disability,450401
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander biomedical and clinical sciences,450402
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander child health and wellbeing,450403
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander cultural determinants of health,450404
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander diet and nutrition,450405
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander epidemiology,450406
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander health policy,450407
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander health promotion,450408
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander health services,450409
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander lifecourse,450410
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander medicine and treatments,450411
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander men’s health and wellbeing,450412
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander midwifery and paediatrics,450413
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander mothers and babies health and wellbeing,450414
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander nursing,450415
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander psychology,450416
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander public health and wellbeing,450417
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander remote health,450418
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander social determinants of health,450419
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,"Aboriginal and Torres Strait Islander social, emotional, cultural and spiritual wellbeing",450420
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander sport and physical activity,450421
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander theory of change models for health,450422
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander youth and family social and emotional wellbeing ,450423
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400,Aboriginal and Torres Strait Islander health and wellbeing not elsewhere classified,450499
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander accounting,450501
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander anthropology,450502
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander architecture ,450503
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander commerce,450504
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander community and regional development,450505
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander community governance and decision making,450506
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander community-based research,450507
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander criminology,450508
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander customary law,450509
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander design practice and management,450510
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander economics,450511
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander finance,450512
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander human geography and demography,450513
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander legislation,450514
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander management,450515
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander marketing,450516
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander not-for-profit social enterprises,450517
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander peoples and the law,450518
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander perspectives,450519
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander political participation and representation,450520
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander politics,450521
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander social impact and program evaluation,450522
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander social work and social justice,450523
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander sociological studies,450524
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander sociology,450525
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander tourism,450526
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,Aboriginal and Torres Strait Islander urban and regional planning,450527
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500,"Aboriginal and Torres Strait Islander peoples, society and community not elsewhere classified",450599
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander astronomy and cosmology,450601
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander biological sciences ,450602
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander computing technology use and design,450603
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander engineering,450604
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander genomics ,450605
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander information and knowledge management systems,450606
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander innovation,450607
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander knowledge management methods,450608
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,"Aboriginal and Torres Strait Islander mathematical, physical and chemical sciences (excl. astronomy and cosmology)",450609
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600,Aboriginal and Torres Strait Islander sciences not elsewhere classified,450699
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te whāomoomo i te tuku ihotanga Māori (conservation of Māori heritage),450701
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te mana wahine (female status),450702
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te mana tāne (male status),450703
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te mātai whaipara Māori (Māori archaeology),450704
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Ngā taonga Māori nō mua (Māori artefacts),450705
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te hītori ahurea Māori (Māori cultural history),450706
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te ahurea Māori (Māori culture) ,450707
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,"Ngā mātai kaitiaki, pūranga me ngā whare tongarewa o te Māori (Māori curatorial, archives and museum studies)",450708
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Ngā matatika o te Māori (Māori ethics),450709
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te hītori Māori (Māori history),450710
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,"Te whenua, ahurea me te tuakiri o te Māori (Māori land, culture and identity)",450711
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te mātai i te reo Māori me te reo Māori (Māori linguistics and languages),450712
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,"Te mātākōrero, te kawe kōrero me te tuhituhi ngaio o te Māori (Māori literature, journalism and professional writing)",450713
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,"Ngā arapāho, ngā kiriata, te hākoritanga me te hopu whakaahua o te Māori (Māori media, film, animation and photography)",450714
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te puoro me ngā mahi a te rēhia o te Māori (Māori music and performing arts),450715
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te rapunga whakaaro o te Māori (Māori philosophy),450716
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Ngā Kaupapa Māori (Māori projects),450717
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te whakapono me te mātai whakapono o te Māori (Māori religion and religious studies),450718
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Te whakahoki taonga a te Māori ki te kāinga (Māori repatriation),450719
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Ngā tikanga rangahau o te Māori (Māori research methods),450720
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,Ngā toi ataata ngā mahi ā-rehe o te Māori (Māori visual arts and crafts),450721
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700,"Te ahurea, reo, me te hītori o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori culture, language and history not elsewhere classified)",450799
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Ngā kōhanga reo (Māori curriculum and pedagogy),450801
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te Whāriki - te mātauranga kōhungahunga Māori (Māori early childhood education),450802
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Ngā tikanga mātauranga o te Māori (Māori educational methods),450803
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te mātauranga kura tuatoru Māori (Māori higher education),450804
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te mātauranga reo Māori (Māori language education),450805
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Ngā kura kaupapa Māori (Māori primary education),450806
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te urupare me te whai wāhi Māori ki te mātauranga (Māori responsiveness and engaged education),450807
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te mātauranga kura tuarua Māori (Māori secondary education),450808
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te whai wāhi ākonga me ngā mahi whakaako o te Māori (Māori student engagement and teaching),450809
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,"Tō te Māori mātauranga hangarau, mātauranga atu anō, mātauranga haere tonu, me te mātauranga hapori (Māori technical, further, continuing and community education)",450810
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te mātauranga Māori i roto i te mātauranga (Mātauranga Māori in education),450811
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800,Te mātauranga Māori kāore anō kia whakarōpūtia i wāhi kē (Māori education not elsewhere classified),450899
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Te ahuwhenua me ngā mahi ngahere o te Māori (Māori agriculture and forestry),450901
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Ngā pūtaiao-ā-nuku o te Māori (Māori earth sciences) ,450902
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Te whāomoomo taiao o te Māori (Māori environmental conservation),450903
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450904
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Te ahumoana me te ahumoana tuku iho o te Māori (Māori fisheries and customary fisheries),450905
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Te whakahaere whenua me te wai o te Māori (Māori land and water management),450906
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Te pūtaiao taiao moana o te Māori (Māori marine environment science),450907
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900,Ngā mātauranga taiao o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori environmental knowledges not elsewhere classified),450999
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te whaikaha me te Māori (Māori and disability),451001
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,"Ngā pūtaiao koiora-hauora, haumanu hoki o te Māori (Māori biomedical and clinical sciences)",451002
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā tokoingoa ahurea o te hauora o te Māori (Māori cultural determinants of health),451003
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te horakai me ngā kai o te Māori (Māori diet and nutrition),451004
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te mātai tahumaero o te Māori (Māori epidemiology),451005
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā kaupapahere hauora o te Māori (Māori health policy),451006
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te whakatairanga hauora o te Māori (Māori health promotion),451007
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā wāhanga ora o te Māori (Māori life course),451008
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā rongoā me ngā whakamaimoa o te Māori (Māori medicine and treatments),451009
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā kaiwhakawhānau me te mātai mate tamariki o te Māori (Māori midwifery and paediatrics),451010
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,"Te hauora me te oranga ā-whaea, ā-pēpi o te Māori (Māori mothers and babies health and wellbeing)",451011
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te mahi tapuhi o te Māori (Māori nursing),451012
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Mātauranga hinengaro kaupapa Māori (Māori psychology),451013
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā pūnaha mātauranga hinengaro o te Māori (Māori psychology knowledge systems),451014
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te hauora me te oranga tūmatanui o te Māori (Māori public health and wellbeing),451015
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te hauora mamao o te Māori (Māori remote health),451016
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,"Te oranga ā-pāpori, ā-hinengaro, ā-ahurea, ā-wairua o te Māori (Māori social, cultural, emotional and spiritual wellbeing)",451017
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā tokoingoa pāpori o te hauora o te Māori (Māori social determinants of health),451018
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā hākinakina me te korikori tinana o te Māori (Māori sport and physical activity),451019
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te ariā o ngā tauira panoni hauora o te Māori (Māori theory of change models for health),451020
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Ngā taiohi me ngā whānau Māori (Māori youth and family),451021
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000,Te hauora me te oranga o te Māori kāore anō kia whakarōpūhia i wāhi kē (Māori health and wellbeing not elsewhere classified),451099
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100,Te mahi kaute o te Māori (Māori accounting),451101
